,Video,Shape_type,Name,Color name,Color BGR,Thickness,Center_X,Center_Y,vertices,center,area,max_vertice_distance,area_cm,Tags,Ear_tag_size
87,R3G0S1,polygon,NO_OBJ_4,Red,"(0, 0, 255)",2,219,135,"[[110 125]
 [237  33]
 [312 250]
 [314 249]]","(219, 135)",17003.5,238,33554.68,"{'Tag_0': (110, 125), 'Tag_1': (237, 33), 'Tag_2': (312, 250), 'Tag_3': (314, 249), 'Center_tag': (219, 135)}",5
88,R2G67S1,polygon,OBJ_1,Red,"(0, 0, 255)",2,305,82,"[[224  17]
 [382  33]
 [307 237]
 [306 233]]",[304  95],16660.0,249,38564.16,"{'Tag_0': (224, 17), 'Tag_1': (382, 33), 'Tag_2': (307, 237), 'Tag_3': (306, 233), 'Center_tag': (304, 95)}",5
89,R2G67S1,polygon,NO_OBJ_1,Red,"(0, 0, 255)",2,393,128,"[[382  33]
 [488 132]
 [307 235]
 [307 232]]",[391 133],14531.0,231,30860.99,"{'Tag_0': (382, 33), 'Tag_1': (488, 132), 'Tag_2': (307, 235), 'Tag_3': (307, 232), 'Center_tag': (391, 133)}",5
90,R2G67S1,polygon,OBJ_2,Red,"(0, 0, 255)",2,428,233,"[[489 132]
 [495 320]
 [308 236]]",[430 229],17326.0,208,35539.92,"{'Tag_0': (489, 132), 'Tag_1': (495, 320), 'Tag_2': (308, 236), 'Center_tag': (430, 229)}",5
91,R2G67S1,polygon,NO_OBJ_2,Red,"(0, 0, 255)",2,394,334,"[[387 437]
 [493 318]
 [308 236]]",[396 330],15353.5,215,28095.28,"{'Tag_0': (387, 437), 'Tag_1': (493, 318), 'Tag_2': (308, 236), 'Center_tag': (396, 330)}",5
92,R2G67S1,polygon,OBJ_3,Red,"(0, 0, 255)",2,299,367,"[[385 439]
 [217 441]
 [305 238]
 [309 236]]",[303 370],17446.0,221,36097.41,"{'Tag_0': (385, 439), 'Tag_1': (217, 441), 'Tag_2': (305, 238), 'Tag_3': (309, 236), 'Center_tag': (303, 370)}",5
93,R2G67S1,polygon,NO_OBJ_3,Red,"(0, 0, 255)",2,201,326,"[[217 435]
 [ 91 313]
 [304 237]
 [308 236]]",[205 327],18133.5,230,33802.34,"{'Tag_0': (217, 435), 'Tag_1': (91, 313), 'Tag_2': (304, 237), 'Tag_3': (308, 236), 'Center_tag': (205, 327)}",5
94,R2G67S1,polygon,OBJ_4,Red,"(0, 0, 255)",2,162,218,"[[ 89 312]
 [ 93 127]
 [308 235]
 [307 236]]",[163 224],20174.5,253,44437.98,"{'Tag_0': (89, 312), 'Tag_1': (93, 127), 'Tag_2': (308, 235), 'Tag_3': (307, 236), 'Center_tag': (163, 224)}",5
95,R2G67S1,polygon,NO_OBJ_4,Red,"(0, 0, 255)",2,213,122,"[[ 92 128]
 [227  18]
 [309 235]]",[209 127],19157.5,236,33970.08,"{'Tag_0': (92, 128), 'Tag_1': (227, 18), 'Tag_2': (309, 235), 'Center_tag': (209, 127)}",5
96,R2G66S1,polygon,OBJ_1,Red,"(0, 0, 255)",2,302,83,"[[222  22]
 [393  28]
 [298 241]
 [297 240]]",[304  97],18568.0,255,39769.9,"{'Tag_0': (222, 22), 'Tag_1': (393, 28), 'Tag_2': (298, 241), 'Tag_3': (297, 240), 'Center_tag': (304, 97)}",5
97,R2G66S1,polygon,NO_OBJ_1,Red,"(0, 0, 255)",2,390,131,"[[391  32]
 [500 160]
 [297 238]]",[396 143],17243.0,226,27325.65,"{'Tag_0': (391, 32), 'Tag_1': (500, 160), 'Tag_2': (297, 238), 'Center_tag': (396, 143)}",5
98,R2G66S1,polygon,OBJ_2,Red,"(0, 0, 255)",2,428,253,"[[482 361]
 [500 161]
 [309 233]
 [298 237]]",[426 253],19502.0,221,37640.6,"{'Tag_0': (482, 361), 'Tag_1': (500, 161), 'Tag_2': (309, 233), 'Tag_3': (298, 237), 'Center_tag': (426, 253)}",5
99,R2G66S1,polygon,NO_OBJ_2,Red,"(0, 0, 255)",2,381,344,"[[474 356]
 [380 444]
 [299 242]
 [299 239]]",[383 345],13320.5,214,26383.35,"{'Tag_0': (474, 356), 'Tag_1': (380, 444), 'Tag_2': (299, 242), 'Tag_3': (299, 239), 'Center_tag': (383, 345)}",5
100,R2G66S1,polygon,OBJ_3,Red,"(0, 0, 255)",2,291,373,"[[380 444]
 [192 430]
 [298 243]
 [299 242]]",[290 371],18461.5,214,32544.3,"{'Tag_0': (380, 444), 'Tag_1': (192, 430), 'Tag_2': (298, 243), 'Tag_3': (299, 242), 'Center_tag': (290, 371)}",5
101,R2G66S1,polygon,NO_OBJ_3,Red,"(0, 0, 255)",2,193,325,"[[192 430]
 [ 87 303]
 [298 243]
 [300 243]]","(193, 325)",16735.5,221,33025.81,"{'Tag_0': (192, 430), 'Tag_1': (87, 303), 'Tag_2': (298, 243), 'Tag_3': (300, 243), 'Center_tag': (193, 325)}",5
102,R2G66S1,polygon,OBJ_4,Red,"(0, 0, 255)",2,158,220,"[[ 87 303]
 [ 88 117]
 [299 242]
 [300 243]]","(158, 220)",19822.0,246,39116.71,"{'Tag_0': (87, 303), 'Tag_1': (88, 117), 'Tag_2': (299, 242), 'Tag_3': (300, 243), 'Center_tag': (158, 220)}",5
103,R2G66S1,polygon,NO_OBJ_4,Red,"(0, 0, 255)",2,208,130,"[[101 124]
 [224  28]
 [299 240]]","(208, 130)",16638.0,229,32833.41,"{'Tag_0': (101, 124), 'Tag_1': (224, 28), 'Tag_2': (299, 240), 'Center_tag': (208, 130)}",5
104,R2G65S1,polygon,OBJ_1,Red,"(0, 0, 255)",2,304,113,"[[215  52]
 [393  71]
 [300 265]]",[302 129],18149.5,244,37269.61,"{'Tag_0': (215, 52), 'Tag_1': (393, 71), 'Tag_2': (300, 265), 'Center_tag': (302, 129)}",5
105,R2G65S1,polygon,NO_OBJ_1,Red,"(0, 0, 255)",2,396,170,"[[392  72]
 [498 171]
 [304 265]
 [301 264]]","(396, 170)",14918.5,217,29440.15,"{'Tag_0': (392, 72), 'Tag_1': (498, 171), 'Tag_2': (304, 265), 'Tag_3': (301, 264), 'Center_tag': (396, 170)}",5
106,R2G65S1,polygon,NO_OBJ_2,Red,"(0, 0, 255)",2,433,258,"[[500 172]
 [498 338]
 [303 265]]","(433, 258)",16258.0,217,32083.51,"{'Tag_0': (500, 172), 'Tag_1': (498, 338), 'Tag_2': (303, 265), 'Center_tag': (433, 258)}",5
107,R2G65S1,polygon,OBJ_2,Red,"(0, 0, 255)",2,397,350,"[[495 336]
 [385 474]
 [300 267]
 [301 264]]",[392 357],17577.0,212,29500.34,"{'Tag_0': (495, 336), 'Tag_1': (385, 474), 'Tag_2': (300, 267), 'Tag_3': (301, 264), 'Center_tag': (392, 357)}",5
108,R2G65S1,polygon,OBJ_3,Red,"(0, 0, 255)",2,296,405,"[[387 475]
 [213 478]
 [299 266]
 [301 266]]",[299 405],18524.0,232,36952.88,"{'Tag_0': (387, 475), 'Tag_1': (213, 478), 'Tag_2': (299, 266), 'Tag_3': (301, 266), 'Center_tag': (299, 405)}",5
109,R2G65S1,polygon,NO_OBJ_3,Red,"(0, 0, 255)",2,199,358,"[[212 474]
 [ 86 335]
 [298 268]
 [302 266]]","(199, 358)",19281.0,226,38049.1,"{'Tag_0': (212, 474), 'Tag_1': (86, 335), 'Tag_2': (298, 268), 'Tag_3': (302, 266), 'Center_tag': (199, 358)}",5
110,R2G65S1,polygon,NO_OBJ_4,Red,"(0, 0, 255)",2,158,253,"[[ 83 336]
 [ 79 185]
 [297 266]
 [299 266]]",[153 262],16367.0,233,36165.49,"{'Tag_0': (83, 336), 'Tag_1': (79, 185), 'Tag_2': (297, 266), 'Tag_3': (299, 266), 'Center_tag': (153, 262)}",5
111,R2G65S1,polygon,OBJ_4,Red,"(0, 0, 255)",2,200,166,"[[ 79 186]
 [216  53]
 [301 266]
 [298 268]]",[199 169],20585.0,234,38914.43,"{'Tag_0': (79, 186), 'Tag_1': (216, 53), 'Tag_2': (301, 266), 'Tag_3': (298, 268), 'Center_tag': (199, 169)}",5
112,R2G45S1,polygon,NO_OBJ_1,Red,"(0, 0, 255)",2,313,76,"[[239  14]
 [412  16]
 [314 228]]",[321  86],18436.0,239,32620.28,"{'Tag_0': (239, 14), 'Tag_1': (412, 16), 'Tag_2': (314, 228), 'Center_tag': (321, 86)}",5
113,R2G45S1,polygon,OBJ_1,Red,"(0, 0, 255)",2,403,122,"[[412  19]
 [525 142]
 [315 225]]",[417 128],17604.5,229,36293.76,"{'Tag_0': (412, 19), 'Tag_1': (525, 142), 'Tag_2': (315, 225), 'Center_tag': (417, 128)}",5
114,R2G45S1,polygon,NO_OBJ_2,Red,"(0, 0, 255)",2,453,226,"[[527 143]
 [520 309]
 [315 228]
 [316 226]]","(453, 226)",17468.0,228,34471.33,"{'Tag_0': (527, 143), 'Tag_1': (520, 309), 'Tag_2': (315, 228), 'Tag_3': (316, 226), 'Center_tag': (453, 226)}",5
115,R2G45S1,polygon,NO_OBJ_3,Red,"(0, 0, 255)",2,421,310,"[[512 305]
 [427 427]
 [315 228]
 [315 226]]",[417 319],15486.5,214,24249.12,"{'Tag_0': (512, 305), 'Tag_1': (427, 427), 'Tag_2': (315, 228), 'Tag_3': (315, 226), 'Center_tag': (417, 319)}",5
116,R2G45S1,polygon,OBJ_2,Red,"(0, 0, 255)",2,330,349,"[[427 427]
 [254 429]
 [313 227]]",[331 361],17414.0,215,36772.31,"{'Tag_0': (427, 427), 'Tag_1': (254, 429), 'Tag_2': (313, 227), 'Center_tag': (331, 361)}",5
117,R2G45S1,polygon,NO_OBJ_4,Red,"(0, 0, 255)",2,233,321,"[[255 426]
 [126 310]
 [315 228]]",[232 321],16251.0,206,31483.6,"{'Tag_0': (255, 426), 'Tag_1': (126, 310), 'Tag_2': (315, 228), 'Center_tag': (232, 321)}",5
118,R2G45S1,polygon,OBJ_3,Red,"(0, 0, 255)",2,181,215,"[[124 305]
 [108 115]
 [315 228]
 [315 227]]","(181, 215)",18665.5,235,36834.47,"{'Tag_0': (124, 305), 'Tag_1': (108, 115), 'Tag_2': (315, 228), 'Tag_3': (315, 227), 'Center_tag': (181, 215)}",5
119,R2G45S1,polygon,OBJ_4,Red,"(0, 0, 255)",2,222,120,"[[110 118]
 [240  14]
 [316 228]]","(222, 120)",17862.0,233,35248.85,"{'Tag_0': (110, 118), 'Tag_1': (240, 14), 'Tag_2': (316, 228), 'Center_tag': (222, 120)}",5
120,R2G0S1,polygon,OBJ_1,Red,"(0, 0, 255)",2,309,99,"[[200  40]
 [382  38]
 [310 249]
 [307 246]]",[297 109],19277.5,240,35508.35,"{'Tag_0': (200, 40), 'Tag_1': (382, 38), 'Tag_2': (310, 249), 'Tag_3': (307, 246), 'Center_tag': (297, 109)}",5
121,R2G0S1,polygon,OBJ_2,Red,"(0, 0, 255)",2,398,152,"[[382  40]
 [508 177]
 [311 250]
 [309 247]]",[399 156],18410.0,221,35075.19,"{'Tag_0': (382, 40), 'Tag_1': (508, 177), 'Tag_2': (311, 250), 'Tag_3': (309, 247), 'Center_tag': (399, 156)}",5
122,R2G0S1,polygon,NO_OBJ_1,Red,"(0, 0, 255)",2,437,254,"[[510 178]
 [502 324]
 [310 253]
 [310 248]]",[438 250],14800.0,213,31007.03,"{'Tag_0': (510, 178), 'Tag_1': (502, 324), 'Tag_2': (310, 253), 'Tag_3': (310, 248), 'Center_tag': (438, 250)}",5
123,R2G0S1,polygon,NO_OBJ_2,Red,"(0, 0, 255)",2,402,339,"[[500 326]
 [401 439]
 [309 257]
 [309 253]]","(402, 339)",14589.0,207,28789.91,"{'Tag_0': (500, 326), 'Tag_1': (401, 439), 'Tag_2': (309, 257), 'Tag_3': (309, 253), 'Center_tag': (402, 339)}",5
124,R2G0S1,polygon,OBJ_3,Red,"(0, 0, 255)",2,307,375,"[[401 440]
 [212 445]
 [309 255]]",[307 380],17712.5,206,33591.19,"{'Tag_0': (401, 440), 'Tag_1': (212, 445), 'Tag_2': (309, 255), 'Center_tag': (307, 380)}",5
125,R2G0S1,polygon,OBJ_4,Red,"(0, 0, 255)",2,206,322,"[[212 444]
 [ 91 282]
 [308 256]
 [310 255]]",[204 327],19290.0,213,34656.83,"{'Tag_0': (212, 444), 'Tag_1': (91, 282), 'Tag_2': (308, 256), 'Tag_3': (310, 255), 'Center_tag': (204, 327)}",5
126,R2G0S1,polygon,NO_OBJ_3,Red,"(0, 0, 255)",2,173,223,"[[ 90 281]
 [112 151]
 [310 255]
 [311 256]]",[171 229],14137.0,233,29336.54,"{'Tag_0': (90, 281), 'Tag_1': (112, 151), 'Tag_2': (310, 255), 'Tag_3': (311, 256), 'Center_tag': (171, 229)}",5
127,R2G0S1,polygon,NO_OBJ_4,Red,"(0, 0, 255)",2,207,145,"[[111 150]
 [202  43]
 [311 255]
 [310 254]]",[207 149],15430.0,238,29485.53,"{'Tag_0': (111, 150), 'Tag_1': (202, 43), 'Tag_2': (311, 255), 'Tag_3': (310, 254), 'Center_tag': (207, 149)}",5
128,R1G68S1,polygon,OBJ_1,Red,"(0, 0, 255)",2,305,94,"[[215  29]
 [402  35]
 [296 242]
 [297 238]]",[304 101],19404.0,239,36425.98,"{'Tag_0': (215, 29), 'Tag_1': (402, 35), 'Tag_2': (296, 242), 'Tag_3': (297, 238), 'Center_tag': (304, 101)}",5
129,R1G68S1,polygon,NO_OBJ_1,Red,"(0, 0, 255)",2,398,143,"[[401  39]
 [508 162]
 [298 240]
 [297 235]]",[400 147],17446.0,225,31718.44,"{'Tag_0': (401, 39), 'Tag_1': (508, 162), 'Tag_2': (298, 240), 'Tag_3': (297, 235), 'Center_tag': (400, 147)}",5
130,R1G68S1,polygon,NO_OBJ_2,Red,"(0, 0, 255)",2,434,237,"[[506 162]
 [496 306]
 [299 238]]",[433 235],14524.0,221,34650.91,"{'Tag_0': (506, 162), 'Tag_1': (496, 306), 'Tag_2': (299, 238), 'Center_tag': (433, 235)}",5
131,R1G68S1,polygon,OBJ_2,Red,"(0, 0, 255)",2,398,321,"[[503 309]
 [401 436]
 [297 240]
 [298 237]]",[399 326],16943.5,213,30548.21,"{'Tag_0': (503, 309), 'Tag_1': (401, 436), 'Tag_2': (297, 240), 'Tag_3': (298, 237), 'Center_tag': (399, 326)}",5
132,R1G68S1,polygon,OBJ_3,Red,"(0, 0, 255)",2,296,367,"[[404 439]
 [217 454]
 [296 239]]",[305 377],19510.0,215,35992.82,"{'Tag_0': (404, 439), 'Tag_1': (217, 454), 'Tag_2': (296, 239), 'Center_tag': (305, 377)}",5
133,R1G68S1,polygon,NO_OBJ_3,Red,"(0, 0, 255)",2,207,339,"[[217 454]
 [ 81 329]
 [298 237]]",[198 340],19818.5,222,34539.41,"{'Tag_0': (217, 454), 'Tag_1': (81, 329), 'Tag_2': (298, 237), 'Center_tag': (198, 340)}",5
134,R1G68S1,polygon,NO_OBJ_4,Red,"(0, 0, 255)",2,163,233,"[[ 78 326]
 [ 77 145]
 [297 240]]",[150 237],19862.5,228,40277.07,"{'Tag_0': (78, 326), 'Tag_1': (77, 145), 'Tag_2': (297, 240), 'Center_tag': (150, 237)}",5
135,R1G68S1,polygon,OBJ_4,Red,"(0, 0, 255)",2,201,141,"[[ 91 151]
 [218  37]
 [295 240]
 [297 239]]","(201, 141)",17088.5,224,33722.42,"{'Tag_0': (91, 151), 'Tag_1': (218, 37), 'Tag_2': (295, 240), 'Tag_3': (297, 239), 'Center_tag': (201, 141)}",5
136,R1G65S1,polygon,OBJ_1,Red,"(0, 0, 255)",2,303,114,"[[202  61]
 [382  68]
 [294 276]
 [294 274]]",[292 134],18936.0,257,45831.2,"{'Tag_0': (202, 61), 'Tag_1': (382, 68), 'Tag_2': (294, 276), 'Tag_3': (294, 274), 'Center_tag': (292, 134)}",5
137,R1G65S1,polygon,NO_OBJ_1,Red,"(0, 0, 255)",2,379,169,"[[383  72]
 [496 176]
 [296 273]]",[391 173],15880.5,218,26863.87,"{'Tag_0': (383, 72), 'Tag_1': (496, 176), 'Tag_2': (296, 273), 'Center_tag': (391, 173)}",5
138,R1G65S1,polygon,OBJ_2,Red,"(0, 0, 255)",2,416,266,"[[500 174]
 [484 360]
 [295 277]
 [295 274]]",[425 269],18548.5,214,36906.5,"{'Tag_0': (500, 174), 'Tag_1': (484, 360), 'Tag_2': (295, 277), 'Tag_3': (295, 274), 'Center_tag': (425, 269)}",5
139,R1G65S1,polygon,NO_OBJ_2,Red,"(0, 0, 255)",2,389,366,"[[485 360]
 [388 463]
 [295 278]
 [293 276]]","(389, 366)",13870.0,209,27371.04,"{'Tag_0': (485, 360), 'Tag_1': (388, 463), 'Tag_2': (295, 278), 'Tag_3': (293, 276), 'Center_tag': (389, 366)}",5
140,R1G65S1,polygon,OBJ_3,Red,"(0, 0, 255)",2,292,400,"[[386 463]
 [219 473]
 [294 279]]",[299 405],15824.0,205,33859.57,"{'Tag_0': (386, 463), 'Tag_1': (219, 473), 'Tag_2': (294, 279), 'Center_tag': (299, 405)}",5
141,R1G65S1,polygon,NO_OBJ_3,Red,"(0, 0, 255)",2,200,365,"[[216 473]
 [ 97 369]
 [293 277]
 [294 277]]",[202 372],15764.0,214,34016.46,"{'Tag_0': (216, 473), 'Tag_1': (97, 369), 'Tag_2': (293, 277), 'Tag_3': (294, 277), 'Center_tag': (202, 372)}",5
142,R1G65S1,polygon,OBJ_4,Red,"(0, 0, 255)",2,162,269,"[[ 85 172]
 [ 98 368]
 [294 278]]",[159 272],19793.0,229,39911.99,"{'Tag_0': (85, 172), 'Tag_1': (98, 368), 'Tag_2': (294, 278), 'Center_tag': (159, 272)}",5
143,R1G65S1,polygon,NO_OBJ_4,Red,"(0, 0, 255)",2,197,173,"[[ 91 175]
 [205  68]
 [295 277]]","(197, 173)",16728.0,228,33011.01,"{'Tag_0': (91, 175), 'Tag_1': (205, 68), 'Tag_2': (295, 277), 'Center_tag': (197, 173)}",5
144,R1G45S1,polygon,OBJ_1,Red,"(0, 0, 255)",2,316,82,"[[412  11]
 [226  14]
 [319 224]
 [320 224]]",[319  83],19776.0,231,32255.2,"{'Tag_0': (412, 11), 'Tag_1': (226, 14), 'Tag_2': (319, 224), 'Tag_3': (320, 224), 'Center_tag': (319, 83)}",5
145,R1G45S1,polygon,NO_OBJ_1,Red,"(0, 0, 255)",2,409,118,"[[410  17]
 [517 121]
 [321 228]
 [319 225]]",[414 122],16261.0,229,27912.74,"{'Tag_0': (410, 17), 'Tag_1': (517, 121), 'Tag_2': (321, 228), 'Tag_3': (319, 225), 'Center_tag': (414, 122)}",5
146,R1G45S1,polygon,OBJ_2,Red,"(0, 0, 255)",2,449,223,"[[517 122]
 [513 318]
 [319 230]
 [321 227]]","(449, 223)",19377.0,225,38238.54,"{'Tag_0': (517, 122), 'Tag_1': (513, 318), 'Tag_2': (319, 230), 'Tag_3': (321, 227), 'Center_tag': (449, 223)}",5
147,R1G45S1,polygon,NO_OBJ_2,Red,"(0, 0, 255)",2,410,321,"[[511 317]
 [417 420]
 [320 230]
 [321 228]]",[415 321],14160.0,207,27597.98,"{'Tag_0': (511, 317), 'Tag_1': (417, 420), 'Tag_2': (320, 230), 'Tag_3': (321, 228), 'Center_tag': (415, 321)}",5
148,R1G45S1,polygon,OBJ_3,Red,"(0, 0, 255)",2,315,354,"[[416 422]
 [222 424]
 [320 231]]",[319 359],18623.0,207,33291.23,"{'Tag_0': (416, 422), 'Tag_1': (222, 424), 'Tag_2': (320, 231), 'Center_tag': (319, 359)}",5
149,R1G45S1,polygon,NO_OBJ_3,Red,"(0, 0, 255)",2,216,312,"[[220 425]
 [118 297]
 [319 228]]",[219 316],16383.0,219,30942.89,"{'Tag_0': (220, 425), 'Tag_1': (118, 297), 'Tag_2': (319, 228), 'Center_tag': (219, 316)}",5
150,R1G45S1,polygon,OBJ_4,Red,"(0, 0, 255)",2,185,210,"[[114 296]
 [121 120]
 [319 230]
 [320 230]]",[184 215],17842.0,233,38315.51,"{'Tag_0': (114, 296), 'Tag_1': (121, 120), 'Tag_2': (319, 230), 'Tag_3': (320, 230), 'Center_tag': (184, 215)}",5
151,R1G45S1,polygon,NO_OBJ_4,Red,"(0, 0, 255)",2,225,119,"[[120 120]
 [231  23]
 [319 229]]",[223 124],15701.0,228,28549.16,"{'Tag_0': (120, 120), 'Tag_1': (231, 23), 'Tag_2': (319, 229), 'Center_tag': (223, 124)}",5
152,R1G43S1,polygon,OBJ_1,Red,"(0, 0, 255)",2,323,85,"[[232  17]
 [417  25]
 [324 228]
 [321 225]]",[324  90],19328.0,230,30007.5,"{'Tag_0': (232, 17), 'Tag_1': (417, 25), 'Tag_2': (324, 228), 'Tag_3': (321, 225), 'Center_tag': (324, 90)}",5
153,R1G43S1,polygon,NO_OBJ_1,Red,"(0, 0, 255)",2,402,116,"[[416  27]
 [530 149]
 [324 228]]",[423 134],17069.0,220,25654.18,"{'Tag_0': (416, 27), 'Tag_1': (530, 149), 'Tag_2': (324, 228), 'Center_tag': (423, 134)}",5
154,R1G43S1,polygon,OBJ_2,Red,"(0, 0, 255)",2,462,228,"[[538 151]
 [523 323]
 [324 228]]",[461 234],17826.5,227,31529.98,"{'Tag_0': (538, 151), 'Tag_1': (523, 323), 'Tag_2': (324, 228), 'Center_tag': (461, 234)}",5
155,R1G43S1,polygon,NO_OBJ_2,Red,"(0, 0, 255)",2,411,323,"[[513 320]
 [399 436]
 [324 227]]",[412 327],16263.0,210,29574.34,"{'Tag_0': (513, 320), 'Tag_1': (399, 436), 'Tag_2': (324, 227), 'Center_tag': (412, 327)}",5
156,R1G43S1,polygon,OBJ_3,Red,"(0, 0, 255)",2,315,359,"[[397 435]
 [227 423]
 [324 229]
 [325 227]]",[316 361],17248.0,220,33044.56,"{'Tag_0': (397, 435), 'Tag_1': (227, 423), 'Tag_2': (324, 229), 'Tag_3': (325, 227), 'Center_tag': (316, 361)}",5
157,R1G43S1,polygon,NO_OBJ_3,Red,"(0, 0, 255)",2,221,315,"[[225 423]
 [116 293]
 [321 232]
 [324 230]]","(221, 315)",16840.0,217,33232.03,"{'Tag_0': (225, 423), 'Tag_1': (116, 293), 'Tag_2': (321, 232), 'Tag_3': (324, 230), 'Center_tag': (221, 315)}",5
158,R1G43S1,polygon,OBJ_4,Red,"(0, 0, 255)",2,182,214,"[[111 295]
 [112 125]
 [320 228]
 [321 229]]",[181 216],17869.5,233,33615.86,"{'Tag_0': (111, 295), 'Tag_1': (112, 125), 'Tag_2': (320, 228), 'Tag_3': (321, 229), 'Center_tag': (181, 216)}",5
159,R1G43S1,polygon,NO_OBJ_4,Red,"(0, 0, 255)",2,222,122,"[[231  17]
 [117 128]
 [323 225]
 [322 227]]","(222, 122)",16766.0,228,33086.0,"{'Tag_0': (231, 17), 'Tag_1': (117, 128), 'Tag_2': (323, 225), 'Tag_3': (322, 227), 'Center_tag': (222, 122)}",5
160,R1G42S1,polygon,NO_OBJ_1,Red,"(0, 0, 255)",2,321,81,"[[251  13]
 [386  18]
 [328 232]
 [326 228]]",[321  87],14655.0,243,32180.21,"{'Tag_0': (251, 13), 'Tag_1': (386, 18), 'Tag_2': (328, 232), 'Tag_3': (326, 228), 'Center_tag': (321, 87)}",5
161,R1G42S1,polygon,NO_OBJ_2,Red,"(0, 0, 255)",2,400,111,"[[386  19]
 [514 115]
 [329 230]]",[409 121],16240.0,227,24815.49,"{'Tag_0': (386, 19), 'Tag_1': (514, 115), 'Tag_2': (329, 230), 'Center_tag': (409, 121)}",5
162,R1G42S1,polygon,OBJ_1,Red,"(0, 0, 255)",2,441,218,"[[516 117]
 [510 306]
 [327 234]
 [332 232]]",[451 219],17406.0,209,35011.05,"{'Tag_0': (516, 117), 'Tag_1': (510, 306), 'Tag_2': (327, 234), 'Tag_3': (332, 232), 'Center_tag': (451, 219)}",5
163,R1G42S1,polygon,NO_OBJ_3,Red,"(0, 0, 255)",2,412,315,"[[507 308]
 [406 418]
 [330 241]
 [328 233]]",[413 319],13759.5,195,25742.98,"{'Tag_0': (507, 308), 'Tag_1': (406, 418), 'Tag_2': (330, 241), 'Tag_3': (328, 233), 'Center_tag': (413, 319)}",5
164,R1G42S1,polygon,NO_OBJ_4,Red,"(0, 0, 255)",2,327,358,"[[406 423]
 [247 425]
 [325 235]
 [326 234]]",[326 360],15161.5,202,27456.88,"{'Tag_0': (406, 423), 'Tag_1': (247, 425), 'Tag_2': (325, 235), 'Tag_3': (326, 234), 'Center_tag': (326, 360)}",5
165,R1G42S1,polygon,OBJ_2,Red,"(0, 0, 255)",2,233,312,"[[244 430]
 [106 295]
 [322 234]
 [327 232]]",[225 319],19201.0,212,35743.18,"{'Tag_0': (244, 430), 'Tag_1': (106, 295), 'Tag_2': (322, 234), 'Tag_3': (327, 232), 'Center_tag': (225, 319)}",5
166,R1G42S1,polygon,OBJ_3,Red,"(0, 0, 255)",2,193,209,"[[121 127]
 [114 292]
 [326 232]]",[187 217],17280.0,225,37786.64,"{'Tag_0': (121, 127), 'Tag_1': (114, 292), 'Tag_2': (326, 232), 'Center_tag': (187, 217)}",5
167,R1G42S1,polygon,OBJ_4,Red,"(0, 0, 255)",2,234,124,"[[327 232]
 [251  14]
 [125 126]
 [328 233]]","(234, 124)",18038.0,232,35596.16,"{'Tag_0': (327, 232), 'Tag_1': (251, 14), 'Tag_2': (125, 126), 'Tag_3': (328, 233), 'Center_tag': (234, 124)}",5
168,R0G68S1,polygon,OBJ_1,Red,"(0, 0, 255)",2,298,90,"[[201  25]
 [386  37]
 [300 241]]",[295 101],19386.0,239,34564.08,"{'Tag_0': (201, 25), 'Tag_1': (386, 37), 'Tag_2': (300, 241), 'Center_tag': (295, 101)}",5
169,R0G68S1,polygon,NO_OBJ_1,Red,"(0, 0, 255)",2,377,127,"[[385  39]
 [498 160]
 [299 243]
 [300 241]]",[394 147],16713.0,223,22482.93,"{'Tag_0': (385, 39), 'Tag_1': (498, 160), 'Tag_2': (299, 243), 'Tag_3': (300, 241), 'Center_tag': (394, 147)}",5
170,R0G68S1,polygon,OBJ_2,Red,"(0, 0, 255)",2,423,240,"[[500 162]
 [490 329]
 [302 243]]",[430 244],16128.0,216,37930.69,"{'Tag_0': (500, 162), 'Tag_1': (490, 329), 'Tag_2': (302, 243), 'Center_tag': (430, 244)}",5
171,R0G68S1,polygon,NO_OBJ_2,Red,"(0, 0, 255)",2,390,331,"[[491 332]
 [396 437]
 [301 245]
 [301 242]]",[395 336],14392.5,203,25835.73,"{'Tag_0': (491, 332), 'Tag_1': (396, 437), 'Tag_2': (301, 245), 'Tag_3': (301, 242), 'Center_tag': (395, 336)}",5
172,R0G68S1,polygon,OBJ_3,Red,"(0, 0, 255)",2,298,370,"[[392 437]
 [216 443]
 [299 242]
 [300 244]]",[302 373],17443.5,211,32484.11,"{'Tag_0': (392, 437), 'Tag_1': (216, 443), 'Tag_2': (299, 242), 'Tag_3': (300, 244), 'Center_tag': (302, 373)}",5
173,R0G68S1,polygon,NO_OBJ_3,Red,"(0, 0, 255)",2,205,328,"[[216 442]
 [ 89 314]
 [299 242]]",[201 332],18012.0,215,33200.46,"{'Tag_0': (216, 442), 'Tag_1': (89, 314), 'Tag_2': (299, 242), 'Center_tag': (201, 332)}",5
174,R0G68S1,polygon,OBJ_4,Red,"(0, 0, 255)",2,167,226,"[[ 89 140]
 [ 90 312]
 [299 241]]",[159 231],18009.5,223,36409.2,"{'Tag_0': (89, 140), 'Tag_1': (90, 312), 'Tag_2': (299, 241), 'Center_tag': (159, 231)}",5
175,R0G68S1,polygon,NO_OBJ_4,Red,"(0, 0, 255)",2,202,142,"[[207  38]
 [100 147]
 [300 243]]","(202, 142)",16036.0,225,31645.42,"{'Tag_0': (207, 38), 'Tag_1': (100, 147), 'Tag_2': (300, 243), 'Center_tag': (202, 142)}",5
